X,Y
1034.5,1681.3
1035.2,1687.1
1039.8,1686.5
1042.7,1690.3
1040.4,1691.7
1041.7,1698.2
1040.1,1701.1
1045.8,1702.8
1050.7,1702.7
1051.6,1703.8
1053.1,1703.2
1050,1701.1
1052.8,1698.9
1056.4,1699.7
1063,1701.2
1065.7,1701.7
1067.8,1698.6
1069.9,1698.8
1067.8,1695.4
1069.4,1691.2
1073.7,1693.3
1075.5,1693.3
1078.6,1694.2
1078.3,1693.1
1080.4,1690.3
1085.1,1683.6
1087.8,1682
1092.6,1685.2
1103.3,1688.5
1103,1687.1
1106.6,1680.8
1110.3,1679.7
1113.7,1688.6
1121.5,1685.8
1118.7,1681.6
1117.5,1679.1
1117.3,1675
1123.8,1680.5
1131.3,1678.8
1127.8,1675.2
1124.9,1669.8
1129.4,1669
1128.2,1664.7
1131.2,1660
1138.4,1652.9
1140.5,1654
1138.9,1660.7
1139.1,1667.6
1142.2,1669.1
1144,1664.4
1147.2,1663.9
1151.5,1666.7
1151.3,1669.9
1150.1,1673.2
1146.3,1670.7
1145.9,1683.1
1144.9,1684.9
1139.4,1683.5
1137.5,1685.6
1136.7,1685.1
1136.8,1694
1147.5,1696.6
1147.7,1699.1
1141,1698.9
1137.4,1710.1
1140.3,1717
1136.2,1721.8
1135.5,1719.3
1129.4,1716.7
1123.8,1712.2
1124.5,1708.6
1126.2,1699.4
1121,1696.3
1124.9,1696.7
1131.9,1696.6
1130.7,1700.2
1132,1700.7
1132.1,1701.4
1120.5,1706.7
1117,1704
1112.1,1699.7
1107.1,1709.1
1103.1,1709.1
1102.1,1710.5
1095.9,1703.5
1096.8,1700.6
1099.2,1694.1
1094.3,1702
1088.6,1704.1
1091.2,1707.2
1099.9,1711.2
1100.1,1717.7
1109.9,1711.9
1117.5,1715.2
1114.9,1718.4
1106.3,1721.3
1104.5,1728.5
1109,1727.3
1110.5,1729.1
1110.8,1728.8
1115.3,1727.2
1114.4,1731.1
1117.5,1730.7
1118.5,1738
1120.1,1740.8
1125.3,1734.3
1130.3,1738.4
1139.7,1731
1142.5,1730.1
1145.3,1728.6
1145.4,1721.1
1148.2,1723.1
1148.1,1724.2
1147.8,1728.5
1145.8,1740.4
1151.9,1739.4
1150.9,1744
1151.7,1744.8
1146.8,1747.4
1134,1754.4
1133.9,1760.8
1128.5,1757.5
1127.4,1753.5
1121.5,1749.4
1108.2,1745.5
1107.6,1745.1
1109.7,1740.1
1111.6,1735.3
1107.4,1736.3
1102.1,1734.3
1099.4,1736.6
1095.6,1733
1094.9,1730.1
1095,1726.9
1095.8,1725
1093.6,1716.3
1090,1716.2
1087.8,1712.6
1086.1,1709.1
1085.3,1701.4
1074.4,1695.7
1069.4,1705.2
1081.8,1712.7
1080.1,1715.1
1085,1718.7
1085.2,1719.7
1085.6,1720.1
1089.6,1722.6
1081.8,1726.9
1083.9,1729.7
1087.1,1734.4
1086.7,1737.1
1084.8,1740.4
1087.4,1742.2
1080.5,1747.4
1076.2,1742.5
1075.1,1739.6
1065.2,1742.9
1061.2,1744.5
1058.6,1741.3
1053.9,1740.3
1051.2,1734.1
1056.4,1736.2
1060.7,1728.5
1061.3,1729.5
1066.7,1729.4
1069.4,1730.4
1068.3,1724.5
1065.3,1718.4
1059.2,1722.6
1059.3,1719.2
1055.9,1709.4
1051.3,1715.7
1052.1,1717.1
1053.7,1725.2
1048.9,1724.7
1043.2,1721.2
1042.5,1716.4
1040.3,1717.3
1036.9,1717.8
1037.9,1714.2
1045.9,1712.8
1046.1,1708.9
1045.9,1708.6
1043.7,1708.9
1036.8,1709.6
1029.4,1714.6
1017,1723.6
1015.6,1726.5
1011.2,1721.9
1009.3,1721.4
1016,1704.8
1017.8,1703.4
1008.7,1693.9
1004.5,1701.7
1009.2,1707.8
1003.4,1705.4
996.2,1707.5
999.7,1711.1
1001.8,1715.1
992.7,1733.3
991.6,1735.6
989.6,1732.3
985.7,1734.5
983.2,1739.9
984.5,1743.2
978.7,1740.7
972.6,1742.9
969.6,1751.1
968.7,1753.9
967.4,1751.2
959.4,1754.2
954.9,1764
955.2,1768.1
954.9,1771.3
953.7,1771
952.8,1775.3
941.7,1780.6
941.3,1780.6
935.7,1782.3
938.2,1785.3
930.2,1790.6
927.2,1786.3
925.3,1781.3
927,1780.5
930.1,1775.1
930.4,1773.8
936.1,1768.6
932.9,1768.3
931.6,1767.6
930.7,1763.8
934.4,1761.6
944.9,1758
950.1,1751.7
951.4,1749.7
953.9,1748
952.2,1744.6
955.1,1739
951.6,1737.3
949.4,1735.8
946.7,1727
946.6,1727.4
940,1744
939.9,1747.5
936.8,1748.3
934.3,1747.8
931.7,1740
932.2,1737.9
935.6,1733
934.1,1727.1
929.1,1727.5
926.5,1733
923.8,1721.7
915.9,1729.9
917.5,1738.2
917.7,1738.9
918.3,1738.1
919.9,1738.2
922.3,1741.3
920.3,1743.7
924.8,1744.6
922.2,1749.8
921.6,1752.8
913.5,1753.8
912.4,1755.3
913.3,1758.2
914.5,1755.9
922,1756.5
925,1755.8
925.7,1761.1
921.7,1764
929.8,1772.9
925,1775.4
919.7,1778.9
917.2,1786.8
908.4,1777.6
907.8,1775.1
909.8,1773.7
907.5,1771.7
903.6,1767.6
901.7,1776
898.7,1778.2
897.3,1769.4
896.3,1766.2
891.3,1762.5
889.5,1761.3
902.2,1762.2
901.4,1765.1
904.5,1765.3
907.6,1759.3
911,1753.6
908.9,1752.5
908.9,1751.8
905.5,1745.6
907,1742.6
899.8,1739.3
895.8,1736.6
893.1,1749.4
885.3,1758.1
885,1762.3
875.6,1763.7
869.1,1763.9
862.7,1763.6
863.6,1754.1
864.9,1750.2
858.2,1747.7
854.8,1754.3
851.4,1757.7
851.7,1760.6
855.2,1759.8
857.5,1765.4
859,1773.9
865.4,1773.5
874.9,1769.8
869.1,1780
858.7,1784.2
857.6,1787.6
861.6,1797.6
868.4,1804.8
872.1,1800.2
871.8,1798.9
872.7,1790.1
867.4,1785.9
873.6,1788.3
875.3,1789.6
881.6,1790.7
890.1,1784.7
892.7,1789.7
901.2,1790.7
904.5,1789.2
905.7,1791.7
909,1790.7
910.1,1791.6
916.2,1793.2
912.5,1801.7
921.7,1798.2
926.1,1796.7
926.9,1796.5
926,1800.3
929.2,1798.8
933.9,1799.2
940.1,1789.4
940.4,1786.1
944.4,1785.3
946,1783.5
953.1,1787.7
958.5,1787.6
957,1783.3
955.4,1777.5
960.1,1775.2
959.4,1771.6
968.4,1773.3
969.3,1774.8
971.8,1775.1
972.4,1778.3
978.4,1790.6
977.5,1791.2
973.1,1796.4
977.4,1798.4
986.7,1800.4
993.4,1797.8
991.1,1788.9
991.3,1782.6
998,1775.7
996.7,1773.8
993.8,1772
991,1777.8
982.3,1779.8
985.7,1769.4
983.2,1767.1
975.4,1767.6
975.4,1760.1
977.2,1750.7
980.9,1753
983.8,1754.7
984.5,1746.3
986.8,1745.1
987.5,1743.3
992.6,1747.2
992.1,1757.1
989.1,1756.2
987.1,1762.9
993.4,1762.8
1006.2,1747.4
1010.7,1749.7
1011.9,1736.5
1012.2,1731.3
1014.3,1728.8
1019.3,1735.7
1022.4,1731.5
1023.6,1729.9
1025.5,1732
1031.4,1730.2
1034.3,1729.2
1044.8,1729.9
1044.6,1740.8
1041.5,1746.9
1037.5,1745.8
1029.7,1745.9
1028.9,1746.6
1031,1759.7
1037.1,1767
1038.5,1766.6
1042.4,1765.1
1043.4,1764.9
1047.4,1753.4
1052.2,1754.8
1053.4,1756.1
1052.7,1761.2
1053.1,1764.9
1062.1,1761.6
1064.7,1759.8
1064.4,1756.7
1058.9,1758.1
1059.7,1757.4
1061.6,1753.5
1070.8,1750.2
1072.6,1753.7
1077.4,1756.2
1076.5,1761
1071.7,1760
1069.6,1763.9
1070.8,1765.4
1074,1772.3
1082.3,1767.1
1083.3,1752.5
1086,1751.8
1092.6,1750.6
1091.9,1748.1
1100.1,1742.8
1100.8,1751.8
1100.2,1760.2
1102.7,1767.3
1104.6,1772.8
1110.6,1775.9
1111.8,1773.1
1108.4,1770.8
1106.9,1768.4
1111.7,1764.1
1123.3,1765.6
1124.8,1764.2
1125.4,1771.4
1122.3,1776.8
1124.6,1779.4
1126.1,1777
1132,1772.3
1132.5,1769.9
1140.5,1769.8
1144.8,1770.9
1147.5,1783.9
1144.9,1788.5
1143.7,1788.6
1140.4,1789.1
1133.4,1785.9
1130.7,1791.5
1127.9,1793.9
1123.4,1795.6
1133.2,1802.3
1135.8,1803.4
1136.7,1803.7
1136.3,1813.7
1132.8,1814.4
1130.6,1814.8
1130.7,1815.2
1125.9,1817.2
1126,1811.8
1120.3,1812.8
1116,1813.8
1113.9,1790.4
1118.9,1787.9
1113.2,1781.8
1110.8,1781.8
1105.2,1783.5
1104,1782.9
1105.8,1781
1103.6,1779.2
1099.2,1776.1
1100.8,1779.8
1100.1,1781.1
1092.9,1790.7
1098.1,1795.4
1093.9,1798.1
1088,1797.2
1084.6,1795.1
1084.2,1793.9
1082.3,1794.5
1078.2,1794.2
1076.8,1789.6
1077.2,1788.4
1081.6,1789.8
1083.7,1786.5
1087.6,1782.5
1086.3,1782.7
1082.7,1783.1
1081.1,1784.1
1073,1786.5
1067.2,1793.6
1064,1782.2
1064,1779.9
1059.4,1779.8
1057.3,1774
1051.4,1778.1
1052.7,1779.3
1047.4,1790
1046.4,1788.9
1043,1778.6
1041.3,1783.4
1033,1785.3
1024.7,1781.8
1027.4,1778
1030,1777.2
1026.9,1776
1019.5,1778.7
1024.5,1771.3
1021.5,1763.1
1020.6,1754.9
1020.2,1754.5
1020,1752.5
1023.5,1749.3
1022.8,1745.7
1020.7,1745.5
1015.9,1749.1
1009.6,1755.2
1006.2,1762.9
1003,1768.1
1000.7,1772.9
1012.5,1776.4
1015.1,1773.2
1018.2,1770.7
1014.5,1777
1014.1,1780.1
1006.8,1782.1
997.5,1785.2
1002.5,1799.4
1005.5,1802.2
1007.4,1789.7
1006.9,1786.8
1012.8,1790.7
1020.1,1792.4
1027.1,1789.3
1028,1796.1
1032.2,1798.3
1032.4,1794.8
1041.8,1795.2
1039.6,1795.9
1036.2,1799.4
1035.4,1805
1025.3,1803.3
1022,1808.9
1020.1,1818.8
1007.9,1814.6
1007.9,1814
1001.7,1814.7
994.1,1817.2
989,1815.9
983.7,1817.4
982.9,1818.8
987.5,1827
994.6,1829.3
995,1831
992.4,1835.9
979.1,1832.5
974.5,1828
970,1817.3
969,1814.5
965.3,1811.2
974.6,1810
977.6,1806.5
967.2,1803
953.3,1793.7
950.8,1796.9
956.3,1800
957.9,1802.3
958.1,1805.8
955.1,1814.7
957.2,1817.5
947.8,1815.1
945.9,1815.5
939.7,1817.3
932.1,1820.8
930.2,1820.3
932.4,1815.8
930.7,1814.5
930.7,1813.8
926.1,1814.6
927.1,1808.9
922,1806.9
917.5,1814.3
924.7,1820.5
923.8,1822.5
925.1,1825.6
924.1,1825.6
920.3,1824.6
914.5,1822.9
911.8,1819.5
914.8,1818.1
915.4,1815.3
908.3,1817.4
904,1825.4
901,1826
901.6,1835.3
894.9,1832.8
893.3,1813.9
900.4,1812.1
901.3,1805.1
897.8,1801.6
904.9,1799.9
902.9,1799
898.5,1797.3
892.1,1801.3
888.9,1799
885.3,1797.4
884.3,1795.9
882.5,1794.1
883.4,1798.9
881.5,1802.7
884.1,1808.2
880.8,1809.8
877.5,1810.4
874.9,1810.2
881.9,1820.5
883.9,1822.5
882.1,1823.4
880.3,1827.4
882.4,1830.1
874.9,1828.2
873.3,1823.3
875.4,1819.6
866.1,1821.4
864,1825.4
858.7,1822
855.3,1821.7
848.6,1827.8
845,1827.4
847.6,1824.4
850.8,1821.6
853.3,1817.8
856,1815.9
856.8,1815.5
855.3,1814.9
857.2,1820
858.9,1814.5
857.6,1808.1
847.3,1805.7
841.1,1809.1
836,1809.5
835.7,1808.3
836,1807
838.5,1801.5
843.7,1811.4
840.9,1812.7
846.2,1817.5
845.9,1822.1
845.1,1821.9
842.7,1819.7
835.4,1819.2
834.5,1816.6
830.9,1816.1
829.8,1819.6
835.8,1828.2
833.7,1831.7
830.7,1833.1
826.6,1838.2
827.5,1842.1
825,1844.7
820.3,1840.3
826.1,1828.9
823.3,1829.6
818.6,1825.3
823.8,1822
824.7,1821.1
824.7,1820.4
824.3,1820.5
823.2,1810.9
824.3,1804.2
828.9,1794.1
831.4,1795.6
831.8,1793.3
833.8,1789.4
845.9,1787.2
848,1782.3
850.6,1776.9
847,1769.2
845.3,1769.1
845.9,1767.5
848.4,1766.4
848.7,1761.7
840.9,1755.6
829.9,1758.3
832.8,1753.1
832.2,1744.4
835.2,1740.1
835.5,1738.4
836.8,1735.2
837.6,1734.8
837,1732.4
836.6,1731.9
837.7,1730.9
839,1731.9
846.2,1735.1
853.3,1731
854.8,1730.1
858.3,1733.6
857.2,1735
861.7,1742
862.7,1744
869.3,1743.5
870.5,1736.2
867.5,1733.3
865.4,1734.2
851.4,1727.7
846.4,1724
840.9,1719.5
828.1,1729.7
826.3,1730.3
820.9,1728.3
818.5,1724.8
824.9,1722
824.3,1718.2
835.3,1716.4
829.9,1707.6
829.2,1707.2
818.5,1694
812.9,1694
820,1687.8
825.6,1684.7
828.3,1680.9
822.6,1684.1
815,1683.9
814.5,1677.9
812.5,1682.6
807.2,1687.3
802.5,1687.9
805.4,1693.4
804.7,1699.3
807.2,1707.2
814,1706.2
813.9,1716.5
810.7,1729.9
811.5,1732.9
814.1,1730.8
820.4,1736.2
819.6,1737.6
825.1,1738.3
816.7,1749.3
810.5,1749.4
808,1751.4
805.4,1740.1
800.2,1740.3
802.3,1735.3
803.7,1732.2
801.2,1730.5
796.7,1731.5
794,1732.4
790.9,1733.9
790.3,1734.5
795.2,1740.5
795.1,1751.1
786,1752.6
784.3,1750.1
784.8,1748.1
781.3,1744.1
772.6,1758.1
773.7,1763.6
767,1765.7
763.9,1764.1
763,1755.9
757,1771.2
753.7,1774.3
762.4,1783.3
766.4,1796.7
763.7,1796.5
760,1798.4
757.7,1799.3
764.4,1802.1
773.5,1808.2
769.8,1811
768.1,1810.7
772.6,1825.5
763.8,1843.6
764.4,1847.6
762.2,1848.1
761.2,1847.1
758.7,1848.1
762.3,1854.8
767.9,1851.8
769.7,1856.2
772.1,1851.4
771.4,1846.3
775.9,1846.3
776.9,1849
778.3,1861.5
777.3,1868.1
778.7,1875.4
785.7,1872.9
786.2,1873
783.3,1875.8
783.4,1881.5
790.3,1889
791.4,1892.6
792.3,1893.6
796.4,1896.3
796.8,1893.6
797.1,1885.1
799.8,1881.5
790,1876.9
790.3,1873.2
792.7,1872.4
792.5,1871.2
797.4,1870.2
794.6,1866.4
786,1863.9
784.5,1863.5
785.3,1848.3
788.3,1846.1
787.2,1845.3
786,1833.2
785.4,1828.5
780.8,1828.8
775.9,1825.4
775,1824.9
779,1821.8
777.3,1818.9
790.6,1818.3
793.6,1804.6
789.5,1804.7
780.1,1799.8
787.2,1787
787.1,1787
785.3,1788.7
779.9,1791.1
776.3,1790.3
773.5,1786.6
773.5,1780.1
779.2,1781.9
773.8,1776
773.8,1772.5
773,1771.6
777.1,1772.5
779.1,1773.3
785.7,1773.5
787.4,1769.1
786.1,1768
791.7,1764.4
790.7,1768.4
791.7,1779.4
792.7,1783.7
793.6,1789.8
791.7,1799.1
795.1,1797.2
803.9,1798.2
809.2,1793.1
804,1785.8
806.4,1784.1
808.4,1769.4
804.9,1771.8
798.9,1772.5
799.4,1768.9
803,1762.5
812.2,1765.1
819.4,1763.3
834,1764.2
837,1766
837.1,1775.2
837.4,1776.3
830.9,1777.2
831.8,1775.6
829.3,1768.2
822.2,1779.1
820,1795.8
820.1,1800
818.7,1801.6
820.2,1805
819.6,1808.1
813.5,1810.6
812.3,1811.7
804.9,1810.2
806.4,1818.2
801.3,1819.5
800.7,1820.2
801,1821.3
801.7,1827.1
797.1,1828.6
798.4,1840.1
805.2,1837.2
805.9,1832.7
809.1,1828.7
809.7,1824.8
810.7,1824.7
814.4,1833
805.8,1840.4
805,1847.3
797.5,1849.2
798.3,1857.4
803.3,1858
810.7,1860.8
808.9,1867.6
808.2,1870.1
813.1,1883.8
814.1,1887.7
810.6,1892
816.1,1889.8
818,1893
819.7,1894.1
817,1896.2
814.9,1896.4
810,1899.4
808.8,1900.1
801.3,1898.8
798.2,1908.6
798.2,1909.2
789.7,1900.3
790.1,1907.3
789.7,1916.1
790.4,1918.9
796.4,1926.9
788.1,1930
786,1934
782.2,1934.3
781.2,1932.9
782.5,1930.8
784.3,1927.2
785.2,1921.1
784.5,1911.2
779.1,1901.6
773.3,1905.7
771.9,1907.2
770.9,1902.5
765.8,1895.1
769.9,1891.7
772.4,1892.1
776.6,1891.6
776,1887.7
774.3,1884.5
765.8,1878.8
768.3,1869.6
765.8,1867.4
766.4,1866.4
760.7,1860.8
756.2,1858.4
762.1,1869.7
759.2,1873.4
756.7,1875
753.3,1875.8
757.6,1876.9
763.2,1884.3
755.5,1886.6
750.6,1895.9
754,1894.4
757.4,1897.1
755.9,1905.1
756,1909.1
754.2,1909.1
751.6,1913.1
750.5,1914.5
748.4,1913.5
740.5,1894.4
732.6,1892.3
730,1887.2
734.5,1889.1
736.7,1884.6
733.1,1882.4
737.2,1877.9
742.9,1876.7
745.5,1874.4
739.4,1873.4
730.2,1870.6
720.3,1870.7
732.4,1860.2
738.3,1869.8
747.3,1866.5
742.1,1861.9
743.1,1860.5
741.7,1859.5
745.1,1855.4
744.7,1854
739.8,1850.7
739,1847.4
738.9,1845.3
734.2,1843.5
726.6,1847.1
726.7,1856.4
721.5,1861
718.1,1854.2
717.7,1849.9
710.6,1857.1
709.4,1854.4
704.7,1850.3
706.7,1841.4
713.3,1843.4
710,1839.4
708.7,1835.4
708.7,1831.6
709.2,1831.7
713.4,1823.6
719,1815.3
711.5,1813.3
714.7,1805.7
708.8,1801.5
704.5,1801.9
705.4,1805.4
700.9,1805
698.8,1810
694.1,1809.6
693.1,1806.9
689.9,1808.7
691.3,1811
691.2,1815.1
694.5,1817
696.8,1823.7
695.9,1827.8
695.8,1832.4
696.2,1835.4
694.2,1837
691.9,1841.2
694.4,1847.4
691.5,1848.7
689.5,1858.2
694.8,1863.9
687.7,1873
684.1,1872.7
683.7,1873
682.6,1874.3
675.6,1871.5
672,1867.1
671.3,1855.8
667,1848.6
647.8,1840.8
650.9,1835.4
644.6,1829.9
642.8,1831.7
637.4,1831.2
638.5,1832.8
638.7,1841.5
636.5,1846.5
628.9,1845.9
626.2,1841.9
623.8,1839.7
621.9,1847
626.3,1854.2
625.9,1854.6
627.2,1857.1
621.5,1857
614,1861.1
619.3,1859.9
626.1,1861.8
630.5,1855.7
631.5,1855.4
636,1859.3
634.4,1859.9
633.7,1866.7
627.4,1866.2
620.6,1869.8
616.8,1876
625.3,1883
628,1890.6
630.9,1894.5
630.9,1894.7
631.4,1900.6
623.8,1899.3
618.6,1903.3
620.8,1912.1
620.9,1913.9
619.9,1914.8
619.4,1913.2
616.1,1909.7
609,1905.5
604.2,1903.8
601.3,1911
600.2,1911.5
599.7,1915.3
605,1915.4
600.2,1919.6
605,1921.8
601.8,1926.2
594.6,1923
589.9,1925.4
589.2,1926.5
583.2,1926.9
585.4,1930.2
581.6,1941.5
577.4,1933.3
575.1,1933.9
569,1944.1
565.4,1947.3
570.2,1949.6
572.9,1954.4
574.9,1953.9
585.1,1954.8
589.9,1955.5
594.5,1959.6
595.9,1963.1
600.4,1961.5
590.1,1949
593.4,1943.4
600.5,1937.6
598.9,1942.6
598.9,1947.7
600.9,1945.2
609.3,1945.5
611.4,1955.9
611.5,1957.8
617.7,1951
619.6,1950
617.6,1945.1
619.5,1939
619.3,1937.2
620.2,1933.6
614,1925.8
626.3,1934.1
629.9,1941.2
636,1942.3
634.5,1947
632.4,1947.6
628.6,1947
626.8,1949.6
626.9,1952.9
629.2,1952
632.1,1955.6
627.6,1966.3
632.7,1969.4
637.4,1972.5
639,1968.2
638.3,1956
652.4,1958
651.2,1952.5
660.4,1947.1
661.3,1940.4
665.2,1943.1
667.5,1940.8
667.4,1936.3
672.8,1929.5
665.6,1925.5
667.5,1923.5
665.6,1922.6
659.5,1916.1
656.6,1916.8
654.4,1922
654.3,1924.5
655.3,1938.1
654.5,1940.3
649,1942.9
648.3,1942.7
647.3,1942.8
643.4,1943.8
642.3,1941
646.6,1936.2
638.8,1935.8
635.5,1926.9
631.1,1924.1
625.3,1919.4
633.9,1920.3
634.8,1916.8
637.1,1915.1
638.6,1912.2
642.5,1923.4
645.5,1926.7
649.9,1923.4
648.2,1919.8
650.6,1910.3
658.2,1908.2
660.5,1906.2
672.5,1915.4
679.3,1914
685.3,1906.5
690.2,1905.2
693.7,1904.6
699.9,1908.1
696,1896.6
688.2,1898.4
686.8,1897.9
685,1896.3
682.9,1895.5
681.5,1892.5
675.9,1891.5
676.3,1896.4
674.6,1901.9
672.4,1897.9
669.9,1897.7
669.6,1897.5
666.3,1900.6
663.4,1895.5
660.7,1882.4
658,1880.2
658,1880.5
654.2,1892.8
644.2,1900
645.7,1903.5
642.6,1902.1
638.2,1906.7
637.5,1904.4
636.4,1901.8
638.8,1898.5
638.5,1884.5
639,1879.7
640.5,1878.7
643.3,1874.4
641.5,1872
640.4,1871.9
640.6,1870
641,1863.8
644.1,1863.9
643.4,1857.8
646.6,1855.1
653,1858.5
653.9,1856.4
655.7,1857.8
660.6,1857.2
657.2,1862
653.5,1862.2
659.1,1869.7
663.8,1877.3
666.6,1882.3
668,1881
669.9,1882.4
674.3,1878.3
679.1,1878.7
682.6,1880.1
688,1880
688,1885.5
690.2,1886.9
690.5,1889.2
696,1887.9
697.9,1887.1
695.7,1880.3
699.7,1878.7
693.8,1874.1
698.7,1873.8
704.1,1872
705.7,1871.3
705.5,1870.2
705.5,1866.8
707.9,1863.9
711.7,1863.8
712.9,1859.6
711.3,1858.3
709.7,1868.9
714.9,1879.5
709.9,1878.7
706.2,1878.9
705.9,1881.2
707.2,1882.6
713.7,1893.2
704.5,1902.5
708.4,1909.3
710.7,1914.2
706,1921
695.9,1919
690.8,1911.9
687.4,1916.5
679.7,1930.1
682.1,1936.8
686.3,1931.7
689.3,1934.2
690.7,1933.7
691.9,1933.5
693.6,1935.5
698,1936.4
700,1937.4
696.8,1934.1
699.9,1924.2
708.6,1934.1
712.5,1937.2
715.6,1933.3
720,1931.2
720.6,1927.8
716.2,1927.7
712.5,1930.3
715.6,1925.6
722.9,1918.8
728.5,1918.4
725.4,1916.7
720.2,1911
727.4,1907.8
733.8,1906.9
734.6,1910.2
738.6,1909
737.8,1911.9
742.3,1916
749,1914.9
751.1,1917.9
753.6,1916
758,1921.8
763.1,1921
761,1913.6
767.4,1913
772.2,1921.9
775.5,1922.6
773.8,1930.5
775.6,1931.6
778,1934.2
779.9,1936.2
781.9,1949.2
778,1945.3
762.6,1936.2
762.5,1935.5
763.1,1932.2
763.7,1929.7
765.2,1930
767.2,1928.7
764.8,1927.8
759.6,1927.1
759.3,1931.4
759.4,1933.6
756.2,1938.2
753.9,1942.4
754.2,1943.6
754.4,1945.4
751.6,1945.1
751.4,1945.7
753.9,1949.9
754.8,1958.4
753.2,1959.1
747.6,1959.3
747,1948.1
746.2,1942.4
747.6,1939.9
742.6,1929.7
739.7,1931.9
733.3,1921.4
732.3,1929.7
733.1,1930.5
732.1,1942.3
739.4,1956.7
736.2,1953.6
725.5,1948.7
723.3,1949.1
723.1,1953
726.2,1959.8
732.1,1961.8
734.1,1962.4
744.2,1968.4
753.6,1967.9
757.8,1967.2
759.9,1965.9
760,1963.1
760.9,1960.8
763.2,1962.5
763.3,1966
764,1968.3
764.4,1967.9
765.3,1968.2
767.1,1964.7
769.7,1956.3
772.1,1958.6
779.8,1963.7
782.8,1961
796.9,1950
799.6,1942.4
796.6,1939
804.3,1940.6
806.8,1942.5
814.6,1936.1
817.1,1939.2
823.1,1938.8
825.6,1940.6
829,1932.9
830.8,1935.7
831,1942.9
828.6,1946.7
827.4,1947.8
832.1,1950
825.3,1948.5
823,1944.8
816.1,1947.9
808,1949.6
805.9,1948.5
801.4,1951.4
803.4,1954.3
797.9,1955.8
801.4,1960.2
806.4,1959.5
815.5,1960.8
821.8,1960.2
817.8,1964.8
817,1969.6
809.8,1972.2
808.1,1965.8
806.2,1966
798.6,1968.4
802.8,1973.3
802.7,1975.3
794.4,1971.9
792.5,1971.7
792.4,1970.4
794,1966.2
794.6,1965.2
787.9,1974.7
783.6,1974.2
778.7,1975.7
770.9,1978.6
768.4,1975.8
763.2,1979.7
764.8,1981.1
764.1,1987.6
756.5,1986.9
755.5,1987.2
748.3,1982.8
752.4,1977.1
743.2,1972.6
734,1973.4
733.9,1971.8
730.2,1963.6
729.4,1964.6
729.2,1967.7
719.7,1976.9
719.2,1978.3
717.7,1985
711.2,1982.1
710.3,1978.7
717.7,1970.5
716.2,1967.5
713.8,1959.4
713.4,1954.9
713.3,1953.9
718.5,1951.7
715.2,1951.5
711.4,1949.5
702.2,1950.3
701.7,1951.1
696.7,1956.8
698.6,1963.4
693.6,1961.1
689,1966
684.7,1974.1
693.9,1976.3
695,1976.7
694.1,1968.7
701.5,1970.9
707.8,1962.9
710.6,1965
709.2,1968.8
704.2,1976.6
706.2,1980.5
701.7,1980.7
699,1981.6
702.1,1986.4
705.5,1994.8
710.1,1997.5
712.9,1992.6
719.6,1992.6
729.7,1985.5
738.3,1984.6
740.9,1988.6
747.7,1990.3
748.5,1991.4
752,1991.9
752.2,1998.4
756.8,1995.1
758.8,1999.2
758.9,1996.1
763.9,1992.6
771.4,1999.5
780.2,1994.8
772.2,1986.5
775.9,1985.6
785.3,1987.7
789.3,1995.8
789.9,1995.9
793.1,1988.2
800.2,1988.5
799.6,1991.8
805.5,1999
816.9,1998.4
817,1992.1
813,1992.1
807.9,1982.7
806.5,1981.8
817.7,1980.8
818,1980.9
820.4,1982.1
821.4,1978
829,1966.9
832.6,1964.1
836.1,1962.6
836.6,1964.8
836.7,1971.4
838.4,1974.2
840,1971
847,1964.1
848.8,1965.5
855.5,1963.7
857.5,1958.2
860,1955.5
858.4,1952.9
856.3,1951.9
853.2,1951
848.9,1951.9
849.4,1954.1
842.7,1958.1
842.6,1955.9
842.4,1955.5
843.5,1952.9
840,1947.2
837.4,1942.1
838.7,1941.8
840.5,1934.4
842.6,1935.2
843.9,1930.8
842.7,1929.5
838.9,1931.8
840.4,1927
842.2,1921.5
839.6,1919.9
837.5,1912
831.2,1913.9
829.5,1917.7
823.6,1908.1
817.6,1920.3
820.2,1923
812.7,1926.1
812.8,1929.4
804.6,1929.9
807.6,1925.8
804.8,1923.3
803.1,1924.2
804.3,1918.9
810.7,1919.6
809.4,1917.2
807.9,1909.8
827.7,1896.6
829.8,1897.7
833.5,1892.5
837.8,1889.4
837.2,1888.3
835.6,1887.9
836.8,1885.8
837.5,1885.6
834.1,1881.4
833.1,1879.4
827.1,1881
833.3,1866.8
838.8,1871.1
845.1,1872.9
848.5,1876.3
847.1,1877.3
849.4,1875
842.7,1857.9
843.4,1854.2
842.4,1853.5
849.5,1849.1
840.5,1842.8
839.3,1846.2
835.8,1852.6
830.7,1853.5
825.4,1856.6
827.1,1865.6
822.8,1869.2
817.6,1868.3
831,1845.6
833.4,1841.6
837.5,1840.1
836.6,1835
837.3,1834.6
837.1,1833.2
849.7,1838.1
857.7,1838.4
851.2,1853.3
852.6,1859.7
856.6,1859.4
857.6,1864.1
855.2,1868.7
864.2,1861.1
862.9,1871.8
859.5,1875.3
855.4,1871.3
852.8,1869.9
853.7,1876.7
857.8,1881.9
855.2,1895.3
852.8,1892.3
851.6,1891.1
849.4,1889.3
842,1891.3
840.4,1891.4
839.4,1892.9
836.7,1897.2
838.4,1905.5
852.9,1917.3
851.9,1910.9
854,1905.6
